bay_id,st_marker_id,status,location,lat,lon
932,C736,Unoccupied,"(-37.81350740471045, 144.96842159726603)",-37.81350740471045,144.96842159726603
6252,13408E,Unoccupied,"(-37.81927228594812, 144.94741784611003)",-37.81927228594812,144.94741784611003
2100,3619S,Unoccupied,"(-37.80792970859601, 144.9697571317608)",-37.80792970859601,144.9697571317608
4839,9239S,Unoccupied,"(-37.82884921067272, 144.97076981597644)",-37.82884921067272,144.97076981597644
6660,13415W,Unoccupied,"(-37.81966139349092, 144.94976558136528)",-37.81966139349092,144.94976558136528
5688,12353S,Unoccupied,"(-37.81008007183529, 144.97988146513688)",-37.81008007183529,144.97988146513688
6625,13911W,Unoccupied,"(-37.81360586599019, 144.9418343925572)",-37.81360586599019,144.9418343925572
6079,13223S,Unoccupied,"(-37.81892742284184, 144.94727933973383)",-37.81892742284184,144.94727933973383
1338,1355W,Present,"(-37.814310376786246, 144.95745865020393)",-37.814310376786246,144.95745865020393
1353,1375W,Present,"(-37.812491230581955, 144.9566281498483)",-37.812491230581955,144.9566281498483
2323,2888N,Present,"(-37.810907523740994, 144.9666268212244)",-37.810907523740994,144.9666268212244
6092,13251S,Present,"(-37.82011525242285, 144.9431517749976)",-37.82011525242285,144.9431517749976
2444,C2760,Present,"(-37.80999152524813, 144.97008170518802)",-37.80999152524813,144.97008170518802
2412,C2646,Unoccupied,"(-37.80958476531086, 144.9714711810567)",-37.80958476531086,144.9714711810567
883,791W,Present,"(-37.81149443594989, 144.96737383811362)",-37.81149443594989,144.96737383811362
5315,7817W,Unoccupied,"(-37.8293436719966, 144.97103506581627)",-37.8293436719966,144.97103506581627
2099,3611S,Unoccupied,"(-37.8078340524451, 144.97008448777785)",-37.8078340524451,144.97008448777785
6641,13623W,Unoccupied,"(-37.81939427010461, 144.9434548989487)",-37.81939427010461,144.9434548989487
850,562E,Unoccupied,"(-37.80933837521153, 144.96942998120966)",-37.80933837521153,144.96942998120966
675,253W,Present,"(-37.815446336010666, 144.97199859998392)",-37.815446336010666,144.97199859998392
660,C184,Present,"(-37.80816240166074, 144.97157039480527)",-37.80816240166074,144.97157039480527
1023,1157W,Unoccupied,"(-37.81377750455344, 144.96001017219652)",-37.81377750455344,144.96001017219652
1730,2337S,Unoccupied,"(-37.811887773314986, 144.97150377912513)",-37.811887773314986,144.97150377912513
2291,2690N,Present,"(-37.80975650568239, 144.97054517781714)",-37.80975650568239,144.97054517781714
4861,9264N,Present,"(-37.82890482147644, 144.97015254202498)",-37.82890482147644,144.97015254202498
2147,3763S,Unoccupied,"(-37.810079128855264, 144.96241444321277)",-37.810079128855264,144.96241444321277
706,452E,Unoccupied,"(-37.81160327596729, 144.97047105211334)",-37.81160327596729,144.97047105211334
933,C740,Present,"(-37.81348501071899, 144.96841138944723)",-37.81348501071899,144.96841138944723
2628,2862N,Unoccupied,"(-37.81057122742014, 144.96777043842528)",-37.81057122742014,144.96777043842528
2411,C2644,Unoccupied,"(-37.80957738121015, 144.9714964048274)",-37.80957738121015,144.9714964048274
580,134E,Unoccupied,"(-37.808230483605456, 144.9717241493142)",-37.808230483605456,144.9717241493142
740,634E,Unoccupied,"(-37.808319762391434, 144.96896652050478)",-37.808319762391434,144.96896652050478
6088,13241S,Unoccupied,"(-37.82004168040871, 144.943404466561)",-37.82004168040871,144.943404466561
4976,9405S,Unoccupied,"(-37.829899710102254, 144.96716103300156)",-37.829899710102254,144.96716103300156
5832,12551S,Unoccupied,"(-37.815988869178675, 144.980844512107)",-37.815988869178675,144.980844512107
6183,13256N,Present,"(-37.81989373658233, 144.94328768081613)",-37.81989373658233,144.94328768081613
2294,2702N,Unoccupied,"(-37.809814651455056, 144.9703473179762)",-37.809814651455056,144.9703473179762
8294,3456NC,Unoccupied,"(-37.81189674225737, 144.95968259251265)",-37.81189674225737,144.95968259251265
5801,12530N,Present,"(-37.81531419550236, 144.97642288214718)",-37.81531419550236,144.97642288214718
2434,C2720,Present,"(-37.809863404106764, 144.9705195773521)",-37.809863404106764,144.9705195773521
882,789W,Present,"(-37.811548168895655, 144.96739859882695)",-37.811548168895655,144.96739859882695
866,694E,Unoccupied,"(-37.814047416019505, 144.96879507487446)",-37.814047416019505,144.96879507487446
2194,3867S,Unoccupied,"(-37.811480442969746, 144.95761667332835)",-37.811480442969746,144.95761667332835
6702,C158,Present,"(-37.80847662752345, 144.97171517895578)",-37.80847662752345,144.97171517895578
4823,9210N,Present,"(-37.831166815654285, 144.96671874334226)",-37.831166815654285,144.96671874334226
825,C556,Present,"(-37.80947407663288, 144.96937341769063)",-37.80947407663288,144.96937341769063
5345,8871W,Present,"(-37.82543122206522, 144.96054694628188)",-37.82543122206522,144.96054694628188
2438,C2736,Present,"(-37.809924927418336, 144.97030922397136)",-37.809924927418336,144.97030922397136
6612,13853S,Unoccupied,"(-37.81411371713209, 144.94156827650255)",-37.81411371713209,144.94156827650255
4832,9228N,Unoccupied,"(-37.831289261616206, 144.96630188894653)",-37.831289261616206,144.96630188894653
5785,12487S,Unoccupied,"(-37.81215577393052, 144.9776229495011)",-37.81215577393052,144.9776229495011
4946,9373S,Unoccupied,"(-37.829733569108875, 144.9677335478373)",-37.829733569108875,144.9677335478373
5340,8291W,Unoccupied,"(-37.826394342241535, 144.96776590899702)",-37.826394342241535,144.96776590899702
5438,11828E,Unoccupied,"(-37.813425135542516, 144.977839066507)",-37.813425135542516,144.977839066507
4964,9393S,Unoccupied,"(-37.829842730512624, 144.96735787456745)",-37.829842730512624,144.96735787456745
5537,12007W,Unoccupied,"(-37.813498645452, 144.98290903858867)",-37.813498645452,144.98290903858867
629,89W,Unoccupied,"(-37.80888641115215, 144.97177809248228)",-37.80888641115215,144.97177809248228
4444,C7734,Unoccupied,"(-37.80317433294745, 144.95072564926573)",-37.80317433294745,144.95072564926573
5530,11993W,Unoccupied,"(-37.813962168570015, 144.98282930629958)",-37.813962168570015,144.98282930629958
2152,3795S,Unoccupied,"(-37.81052567244228, 144.9608953174046)",-37.81052567244228,144.9608953174046
2627,2882N,Present,"(-37.81059440284895, 144.96769166240483)",-37.81059440284895,144.96769166240483
6897,14241W,Present,"(-37.79519350800668, 144.96479900110083)",-37.79519350800668,144.96479900110083
5753,12444N,Present,"(-37.811902649705615, 144.9763519467404)",-37.811902649705615,144.9763519467404
2128,3701S,Present,"(-37.809113396437496, 144.96570608434536)",-37.809113396437496,144.96570608434536
4997,9429S,Present,"(-37.83015203989393, 144.96628715188953)",-37.83015203989393,144.96628715188953
874,770E,Unoccupied,"(-37.81246042749984, 144.96806467179186)",-37.81246042749984,144.96806467179186
634,94E,Unoccupied,"(-37.80879902656342, 144.9719855492521)",-37.80879902656342,144.9719855492521
6843,14046E,Present,"(-37.79650767656541, 144.95816339134387)",-37.79650767656541,144.95816339134387
5472,11898E,Present,"(-37.810128369623534, 144.97839312683675)",-37.810128369623534,144.97839312683675
633,93W,Unoccupied,"(-37.80878490800283, 144.97173126952214)",-37.80878490800283,144.97173126952214
4560,8001W,Unoccupied,"(-37.83018106475396, 144.96923023104904)",-37.83018106475396,144.96923023104904
1354,1376E,Unoccupied,"(-37.812199951030166, 144.9567446881596)",-37.812199951030166,144.9567446881596
6456,13588E,Unoccupied,"(-37.819614355485015, 144.94263124467017)",-37.819614355485015,144.94263124467017
4828,9220N,Unoccupied,"(-37.83124701728707, 144.9664458800675)",-37.83124701728707,144.9664458800675
614,71W,Present,"(-37.810066558339265, 144.97232129854558)",-37.810066558339265,144.97232129854558
2746,4574E,Present,"(-37.80809601216072, 144.9660677529875)",-37.80809601216072,144.9660677529875
5003,9435S,Unoccupied,"(-37.830183336946575, 144.96617899276828)",-37.830183336946575,144.96617899276828
1964,3344N,Unoccupied,"(-37.808951283879324, 144.96973761339564)",-37.808951283879324,144.96973761339564
5743,12397S,Present,"(-37.81096446570511, 144.9768756229971)",-37.81096446570511,144.9768756229971
644,C120,Present,"(-37.80877846237924, 144.97185366069525)",-37.80877846237924,144.97185366069525
5749,12436N,Present,"(-37.81182447430852, 144.97563353553048)",-37.81182447430852,144.97563353553048
731,610E,Present,"(-37.80863968041447, 144.96911287449018)",-37.80863968041447,144.96911287449018
4579,8021W,Unoccupied,"(-37.829577145364745, 144.96895038449523)",-37.829577145364745,144.96895038449523
1949,3316N,Unoccupied,"(-37.80866993917333, 144.9707067154128)",-37.80866993917333,144.9707067154128
5767,12451S,Unoccupied,"(-37.811998362497285, 144.9761823289095)",-37.811998362497285,144.9761823289095
732,614E,Unoccupied,"(-37.808586411654204, 144.96908847438922)",-37.808586411654204,144.96908847438922
2328,2899S,Present,"(-37.81122660037914, 144.9661858851592)",-37.81122660037914,144.9661858851592
5821,12570N,Unoccupied,"(-37.81587181680066, 144.98148603607405)",-37.81587181680066,144.98148603607405
1958,3338N,Present,"(-37.808895539699066, 144.96992985286386)",-37.808895539699066,144.96992985286386
2327,2897S,Present,"(-37.811207387820446, 144.9662508405088)",-37.811207387820446,144.9662508405088
5812,12552N,Unoccupied,"(-37.8158055554524, 144.98088079634482)",-37.8158055554524,144.98088079634482
2302,2822N,Present,"(-37.81039698248489, 144.96836329671396)",-37.81039698248489,144.96836329671396
5395,11756E,Present,"(-37.81008794662614, 144.9756939864372)",-37.81008794662614,144.9756939864372
1979,3390N,Present,"(-37.80995878198298, 144.96629132090578)",-37.80995878198298,144.96629132090578
2460,C2800,Present,"(-37.81036428788403, 144.9687978547135)",-37.81036428788403,144.9687978547135
6189,13268N,Present,"(-37.820145935849396, 144.94242373976556)",-37.820145935849396,144.94242373976556
722,555W,Present,"(-37.80942661815135, 144.96922810511927)",-37.80942661815135,144.96922810511927
723,557W,Present,"(-37.809377936262145, 144.969205792322)",-37.809377936262145,144.969205792322
6171,13232N,Unoccupied,"(-37.81940787606811, 144.94496637047354)",-37.81940787606811,144.94496637047354
1959,3339S,Present,"(-37.80895653304318, 144.96989912321777)",-37.80895653304318,144.96989912321777
1980,3392N,Present,"(-37.8099774828667, 144.9662276702844)",-37.8099774828667,144.9662276702844
2435,C2724,Present,"(-37.80990273880823, 144.97038501897038)",-37.80990273880823,144.97038501897038
6703,C162,Unoccupied,"(-37.80830032166053, 144.97163415101852)",-37.80830032166053,144.97163415101852
2427,C2692,Unoccupied,"(-37.80978257002822, 144.9707962321034)",-37.80978257002822,144.9707962321034
2009,3448N,Present,"(-37.81172677522068, 144.9602635893417)",-37.81172677522068,144.9602635893417
2346,3012N,Present,"(-37.813128254788765, 144.95901420781652)",-37.813128254788765,144.95901420781652
2750,4586E,Present,"(-37.807559275525335, 144.96589502708156)",-37.807559275525335,144.96589502708156
6509,13732E,Present,"(-37.81414342824152, 144.93736491800968)",-37.81414342824152,144.93736491800968
5441,11834E,Unoccupied,"(-37.8131688035116, 144.97788062472915)",-37.8131688035116,144.97788062472915
2410,C2642,Unoccupied,"(-37.80955854387359, 144.9715607492468)",-37.80955854387359,144.9715607492468
1540,1908N,Present,"(-37.81444536409637, 144.96984329198955)",-37.81444536409637,144.96984329198955
5532,11997W,Present,"(-37.81375289975958, 144.98286561175257)",-37.81375289975958,144.98286561175257
719,551W,Present,"(-37.809528214028376, 144.9692747071373)",-37.809528214028376,144.9692747071373
4863,9266N,Unoccupied,"(-37.828915262045584, 144.97011668627863)",-37.828915262045584,144.97011668627863
4866,9270N,Unoccupied,"(-37.828936525615205, 144.97004366335193)",-37.828936525615205,144.97004366335193
571,106E,Unoccupied,"(-37.80858421043798, 144.9718873672991)",-37.80858421043798,144.9718873672991
2306,2843S,Unoccupied,"(-37.81063763930144, 144.9682147683588)",-37.81063763930144,144.9682147683588
6837,14034E,Present,"(-37.796810774607536, 144.95812601735042)",-37.796810774607536,144.95812601735042
2642,10116E,Present,"(-37.803361894255374, 144.94817847650575)",-37.803361894255374,144.94817847650575
1960,3340N,Present,"(-37.808914159783264, 144.96986563417954)",-37.808914159783264,144.96986563417954
6191,13272N,Present,"(-37.82018292396344, 144.94229570425165)",-37.82018292396344,144.94229570425165
5654,12303S,Present,"(-37.809831931620494, 144.9776115216249)",-37.809831931620494,144.9776115216249
826,C560,Present,"(-37.80944783807895, 144.96936135341883)",-37.80944783807895,144.96936135341883
3730,7784N,Unoccupied,"(-37.802431124332074, 144.94482481471812)",-37.802431124332074,144.94482481471812
6445,13580E,Present,"(-37.82032363080728, 144.94292942776153)",-37.82032363080728,144.94292942776153
6036,13083S,Present,"(-37.82113479065242, 144.94301661517727)",-37.82113479065242,144.94301661517727
6213,13304E,Present,"(-37.82008928037384, 144.94725695275616)",-37.82008928037384,144.94725695275616
4868,9274N,Unoccupied,"(-37.828957278297125, 144.96997237228405)",-37.828957278297125,144.96997237228405
6467,13821S,Present,"(-37.81516053506584, 144.93706047464406)",-37.81516053506584,144.93706047464406
6091,13249S,Unoccupied,"(-37.820097325046675, 144.94321334867416)",-37.820097325046675,144.94321334867416
1955,3325S,Present,"(-37.80882136010122, 144.97036504233722)",-37.80882136010122,144.97036504233722
5427,11806E,Present,"(-37.81399372674052, 144.97774422227803)",-37.81399372674052,144.97774422227803
5561,12055W,Present,"(-37.81220512120515, 144.983127651862)",-37.81220512120515,144.983127651862
5474,11871W,Unoccupied,"(-37.81145303859785, 144.9779321559351)",-37.81145303859785,144.9779321559351
4978,9407S,Unoccupied,"(-37.829908904048786, 144.96712928437947)",-37.829908904048786,144.96712928437947
4488,3662N,Unoccupied,"(-37.808431427939084, 144.9675469080883)",-37.808431427939084,144.9675469080883
3402,6251S,Present,"(-37.807670399778175, 144.9664388087702)",-37.807670399778175,144.9664388087702
1533,1897S,Unoccupied,"(-37.81397475508234, 144.97198987478583)",-37.81397475508234,144.97198987478583
6848,14056E,Present,"(-37.796255727833845, 144.95819482909556)",-37.796255727833845,144.95819482909556
4489,3664N,Present,"(-37.80845158856687, 144.96747637427103)",-37.80845158856687,144.96747637427103
6184,13258N,Unoccupied,"(-37.81991234380873, 144.94322369995194)",-37.81991234380873,144.94322369995194
676,255W,Present,"(-37.815395114548366, 144.97197500778816)",-37.815395114548366,144.97197500778816
4885,9306N,Unoccupied,"(-37.82915780383411, 144.96928169832938)",-37.82915780383411,144.96928169832938
4889,9310N,Unoccupied,"(-37.82918036665261, 144.96920419855763)",-37.82918036665261,144.96920419855763
3414,6263S,Present,"(-37.80774341058874, 144.9661907526817)",-37.80774341058874,144.9661907526817
579,130E,Unoccupied,"(-37.80828125291505, 144.97174754163916)",-37.80828125291505,144.97174754163916
5522,11977W,Unoccupied,"(-37.81437468978826, 144.98275918545454)",-37.81437468978826,144.98275918545454
5533,11999W,Unoccupied,"(-37.813704244864674, 144.98287412586149)",-37.813704244864674,144.98287412586149
5734,12422N,Present,"(-37.81088356628949, 144.9778441864578)",-37.81088356628949,144.9778441864578
6059,13040N,Unoccupied,"(-37.821126302747224, 144.94372360484854)",-37.821126302747224,144.94372360484854
6275,13353W,Unoccupied,"(-37.819739537120896, 144.94843408840194)",-37.819739537120896,144.94843408840194
5671,12340N,Unoccupied,"(-37.80989153387347, 144.9795001715643)",-37.80989153387347,144.9795001715643
6237,13352E,Unoccupied,"(-37.8156763899618, 144.9453505933454)",-37.8156763899618,144.9453505933454
8128,15156N,Unoccupied,"(-37.816650137434166, 144.98130407166516)",-37.816650137434166,144.98130407166516
2292,2694N,Unoccupied,"(-37.809775970010776, 144.97047921559414)",-37.809775970010776,144.97047921559414
1829,2495S,Present,"(-37.81047789524604, 144.97230722782524)",-37.81047789524604,144.97230722782524
5152,9974N,Present,"(-37.826031956467325, 144.96700098160093)",-37.826031956467325,144.96700098160093
6642,13625W,Unoccupied,"(-37.81934223214657, 144.9434310253929)",-37.81934223214657,144.9434310253929
716,491W,Unoccupied,"(-37.81060601046354, 144.96976506770665)",-37.81060601046354,144.96976506770665
4117,C6392,Unoccupied,"(-37.8037967924817, 144.9509968828238)",-37.8037967924817,144.9509968828238
6017,13033S,Present,"(-37.82057296601114, 144.94926035587116)",-37.82057296601114,144.94926035587116
6882,14211W,Unoccupied,"(-37.796149970463745, 144.96463578572195)",-37.796149970463745,144.96463578572195
6483,13711W,Unoccupied,"(-37.81556557417046, 144.9368650485306)",-37.81556557417046,144.9368650485306
